english_canonical,devanagari,main_id,main_name_np,main_name_en,sub_id,sub_name_np,sub_name_en,variations,confidence,notes
RAO,राओ,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAPACHA,रापाचा,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RARBHANDARI,रार्भान्दाऋ,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASAILEE,रासैली,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASAILI,रासैलि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASAILY,रासैल्य,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASALI,रासालि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASHID,राशिद,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASKOTI,रास्कोति,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RASTOGI,रास्तोगि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATALA,राताला,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATERIA,रातेऋअ,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATHAUR,राथौर,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATHI,राथि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATHOD,राथोद,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATHOR,राथोर,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATHOUR,राथौर,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RATNAM,रात्नाम,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAUL,रौल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAUNIAR,रौनिअर,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAUNIYAR,रौनियार,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAUT,राउत,1,खस-आर्य,Khas-Arya,102,क्षेत्री,Chhetri,"Raut",high,"Chhetri"
RAUTH,रौथ,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAW,राव,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAWA,रावा,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAWAL,रावल,1,खस-आर्य,Khas-Arya,102,क्षेत्री,Chhetri,"Rawal",high,"Chhetri"
RAWAT,रावत,1,खस-आर्य,Khas-Arya,102,क्षेत्री,Chhetri,"Rawat",high,"Chhetri"
RAWNER,राव्नेर,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAWOT,रावोत,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAY,राई,2,आदिवासी जनजाति,Adivasi Janajati,201,पहाडी जनजाति,Hill Janajati,"Rai",high,"Hill Janajati - Rai (Koshi hills)"
RAYA,राया,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYAL,रायाल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYAMAJAHI,रायामाजाहि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYAMAJHEE,रायामाझी,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYAMAJHI,रायामाझि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYAMAZI,रायामाजि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYEEN,रायीन,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYEMAJHI,रायेमाझि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RAYMAJHI,राय्माझि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RC,र्च,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REGAMI,रेगामि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REGMEE,रेग्मी,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REGMI,रेग्मी,1,खस-आर्य,Khas-Arya,101,बाहुन,Brahmin (Bahun),"Regmi, Reegmi",high,"Hill Bahun"
REMAL,रेमाल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REMEL,रेमेल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REMGI,रेम्गि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REMIMAGAR,रेमिमागार,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RESHMI,रेश्मि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RESMI,रेस्मि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REULE,रेउले,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
REWAL,रेवाल,1,खस-आर्य,Khas-Arya,101,बाहुन,Brahmin (Bahun),"",low,"Suffix pattern: -wal"
REZA,रेजा,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RIJAL,रिजाल,1,खस-आर्य,Khas-Arya,101,बाहुन,Brahmin (Bahun),"Rijal",high,"Hill Bahun"
RIJWAN,ऋज्वान,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RILAMI,ऋलामि,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RIMAL,ऋमाल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RISAL,ऋसाल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RISHAL,ऋशाल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RISHIDEV,ऋशिदेव,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RISHIRAJ,ऋशिराज,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RIZAL,ऋजाल,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
RJBHANDARY,र्ज्भान्दार्य,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
ROHIT,रोहित,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
ROHITA,रोहिता,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
ROKA,रोका,1,खस-आर्य,Khas-Arya,102,क्षेत्री,Chhetri,"Roka",high,"Chhetri"
ROKAHA,रोकाहा,7,अन्य सामाजिक समूह,Other Social Groups,704,अनिश्चित,Uncertain,"",low,"Requires manual review"
ROKAYA,रोकाया,1,खस-आर्य,Khas-Arya,102,क्षेत्री,Chhetri,"Rokaya",high,"Chhetri"
